ID,Name_lang
13590,Увеличенный урон от чар 1
13591,Увеличенный урон от чар 3
13592,Увеличенный урон от чар 4
13593,Увеличенный урон от чар 6
13594,Увеличенный урон от чар 7
13595,Увеличенный урон от чар 9
13596,Увеличенный урон от чар 10
13597,Увеличенный урон от чар 11
13598,Увеличенный урон от чар 13
13599,Увеличенный урон от чар 14
13601,Увеличенный урон от чар 16
13602,Увеличенный урон от чар 17
13603,Увеличенный урон от чар 19
13604,Увеличенный урон от чар 20
13605,Увеличенный урон от чар 21
13606,Мана
13607,Чары для нагрудника: мана III
13608,Сеть с крючьями
13609,Чары для нагрудника: мана III
13611,Горное дело
13612,Чары для перчаток: горное дело
13613,Формула чар для перчаток: горное дело I
13614,Травничество
13615,Рыбная ловля
13616,Мучительные припадки - дополнительный эффект
13617,Чары для перчаток: травничество
13618,Формула чар для перчаток: травничество I
13619,Мучительные припадки
13620,Чары для перчаток: рыбная ловля
13621,Формула чар для перчаток: горное дело II
13622,Чары для браслетов: интеллект II
13623,Чары для браслетов: интеллект II
13624,Небольшое повышение характеристик
13625,Малые характеристики
13626,Чары для нагрудника: все характеристики I
13627,Чары для нагрудника: все характеристики I
13628,Рунный золотой жезл
13629,Рунный золотой жезл
13630,Взятие образца
13631,Чары для щита: выносливость II
13632,Великая таинственная субстанция
13633,Простая Таинственная субстанция
13634,Чары для щита: выносливость II
13635,Чары для плаща: защита III
13636,Чары для плаща: защита III
13637,Чары для обуви: ловкость II
13638,Чары для обуви: ловкость II
13639,Большее здоровье
13640,Чары для нагрудника: здоровье IV
13641,Чары для нагрудника: здоровье IV
13642,Чары для браслетов: дух III
13643,Чары для браслетов: дух III
13644,Чары для обуви: выносливость II
13645,Чары для обуви: выносливость II
13646,Чары для браслетов: отражение II
13647,Формула чар для наручей: отражение II
13648,Чары для браслетов: выносливость III
13649,Чары для браслетов: выносливость III
13650,Малый зверогубитель
13651,Начинающий убийца элементалей
13652,Сопротивление - Огонь
13653,Чары для оружия: зверобой II
13654,Формула чар для оружия: зверобой II
13655,Чары для оружия: начинающий убийца элементалей
13656,Формула чар для оружия: начинающий убийца элементалей
13657,Чары для плаща: сопротивление огню
13658,Чары для плаща: сопротивление огню
13659,Чары для щита: дух
13660,Чары для щита: дух
13661,Чары для браслетов: сила III
13662,Чары для браслетов: сила III
13663,Чары для нагрудника: мана IV
13664,Большая мана
13665,Улучшение парирования 1
13666,Чары для нагрудника: мана IV
13667,Улучшение парирования 2
13668,Улучшение парирования 3
13669,Повышение уклонения 1
13670,Повышение уклонения 2
13671,Повышение уклонения 3
13672,Повышение уклонения 4
13673,Повышение уклонения 5
13674,Улучшение блока 1
13675,Улучшение блока 2
13676,Улучшение блока 3
13677,Улучшение блока 4
13678,Улучшение блока 6
13687,Чары для обуви: дух II
13688,Формула чар для обуви: дух I
13689,Формула: зачаровывание щита: малый блок
13690,Малое блокирование
13691,Формула чар для щита: блок I
13692,Лютый рык
13693,Чары для оружия: удар III
13694,Чары для оружия: удар III
13695,Чары для двуручного оружия: импульс III
13696,Чары для двуручного оружия - импульс III
13697,Cнятие шкур
13698,Чары для перчаток: снятие шкур
13699,Формула чар для перчаток: снятие шкур
13700,Чары для нагрудника: все характеристики II
13701,Чары для нагрудника: все характеристики II
13702,Рунный жезл истинного серебра
13703,Рунный жезл истинного серебра
13704,Ментальный крик
13705,Точность
13706,Специализация на кинжалах
13707,Специализация на кулачном оружии
13709,Специализация на ударном оружии
13712,Молниеносные рефлексы
13713,Отражение
13714,Создание руководства по самофланжу
13715,Специализация на бое двумя оружиями
13716,Область нанесения урона
13727,Сломанный самофланж
13728,Земной шок
13729,Огненный шок
13730,Деморализующий крик
13732,Улучшенный коварный удар
13733,Улучшенный удар в спину
13735,Увеличение ловкости 15
13736,Вихрь
13737,Смертельный удар
13738,Кровопускание
13739,Великая таинственная субстанция
13740,Простая субстанция Хаоса
13741,Улучшенный парализующий удар
13742,Закалка
13743,Улучшенный спринт
13744,Пылающая эмблема
13745,Чародейский взрыв
13746,Чары для плаща: защита IV
13747,Замедление
13748,Чародейская стрела
13749,Чары для плаща: защита IV
13750,Выброс адреналина
13752,Волшебный огонь
13754,Улучшенный пинок
13767,Ненависть к нулю
13787,Демонический доспех
13788,Молниеносные рефлексы
13789,Молниеносные рефлексы
13790,Молниеносные рефлексы
13791,Молниеносные рефлексы
13792,Улучшенный парализующий удар
13793,Улучшенный парализующий удар
13794,Чары для плаща: сопротивление
13795,Обжигающая ловушка
13796,Сопротивление
13797,Эффект обжигающей ловушки
13798,Чары для плаща: сопротивление
13799,Обжигающая ловушка
13800,Специализация на ударном оружии
13801,Специализация на ударном оружии
13802,Специализация на ударном оружии
13803,Специализация на ударном оружии
13804,Специализация на кинжалах
13805,Специализация на кинжалах
13806,Специализация на кинжалах
13807,Специализация на кинжалах
13808,Осколочная граната M73
13809,Ледяная ловушка
13810,Аура ледяной ловушки
13811,Ледяная ловушка
13812,Эффект взрывной ловушки
13813,Взрывная ловушка
13814,Взрывная ловушка
13815,Чары для перчаток: ловкость
13816,Чары для перчаток: ловкость
13817,Чары для щита: выносливость
13818,Формула чар для щита: броня
13819,Вызов боевого коня
13820,Призыв боевого коня
13821,Гоблинский реактивный шлем
13822,Чары для браслетов: интеллект III
13823,Большая ловкость
13824,Характеристики персонажа
13825,Больший интеллект
13826,Больший дух
13827,Большая выносливость
13828,Большая сила
13829,Чары для браслетов: интеллект III
13830,Увеличенный урон от огня 29
13831,Увеличеный урон от магии льда 29
13832,Точность
13835,Неубиваемость Откл
13836,Чары для обуви: выносливость III
13837,Чары для обуви: выносливость III
13838,Улучшенное горное дело
13839,Улучшенное травничество
13840,Малая незаметность
13841,Чары для перчаток: улучшенное горное дело
13842,Формула чар для перчаток: горное дело II
13843,Точность
13844,Точность
13845,Точность
13846,Чары для браслетов: дух IV
13847,Безрассудство
13848,Специализация на бое двумя оружиями
13849,Специализация на бое двумя оружиями
13850,Формула чар для наручей: дух IV
13851,Специализация на бое двумя оружиями
13852,Специализация на бое двумя оружиями
13853,Отражение
13854,Отражение
13855,Отражение
13856,Отражение
13857,Молитва исцеления
13858,Чары для нагрудника: здоровье V
13860,Взрыв разума
13861,Чары для нагрудника: здоровье V
13862,Высшее здоровье
13863,Улучшенный коварный удар
13864,Слово силы: Стойкость
13865,Улучшенный удар в спину
13866,Улучшенный удар в спину
13867,Улучшенный пинок
13868,Чары для перчаток: улучшенное травничество
13869,Формула чар для перчаток: травничество II
13872,Закалка
13874,Божественный щит
13875,Улучшенный спринт
13877,Шквал клинков
13878,Ожог
13879,Выплеск магмы
13880,Выплеск магмы
13881,Повышение урона от заклинания 29
13882,Чары для плаща: ловкость II
13883,Формула чар для плаща: ловкость II
13884,Иссушающий яд
13886,Иссушающий яд: дополнительный эффект
13887,Чары для перчаток: сила
13888,Чары для перчаток: сила
13889,Слабое зелье скорости
13890,Чары для обуви: скорость I
13891,Чары для обуви: скорость I
13895,Вызов порождения Бал'Гора
13896,Ответная реакция
13897,Огненное оружие
13898,Чары для оружия - огненное оружие
13899,Огненная буря
13900,Выброс огня
13901,Чародейская стрела
13902,Кулак Рагнароса
13903,Печать жертвы
13904,Формула чар для оружия: рыцарь
13905,Чары для щита: дух IV
13906,Чары для щита: дух IV
13907,Сокрушение демона
13908,Молитва отчаяния
13909,Создание Тотема стихий
13910,Сила создания тотема стихий
13912,Портал Призывания принцессы
13913,Аура Яропламеня
13914,Аура Яропламеня
13915,Чары для оружия - убийство демонов
13916,Формула чар для оружия: истребитель демонов
13917,Чары для нагрудника: мана V
13918,Высшая мана
13919,Чары для нагрудника: мана V
13920,Наложение чар
13921,Профессионал наложения чар
13922,Отражение
13923,Сопротивление магии льда
13927,Небольшое повышение скорости ездового животного
13928,Слабое зелье ускорения
13930,Малое отражение
13931,Чары для браслетов: отражение III
13932,Формула чар для наручей: отражение III
13933,Чары для щита: сопротивление льду
13934,Формула чар для щита: сопротивление льду
13935,Чары для обуви: ловкость III
13936,Чары для обуви: ловкость III
13937,Чары для двуручного оружия: импульс IV
13938,Чары для двуручного оружия: импульс IV
13939,Чары для браслетов: сила IV
13940,Чары для браслетов: сила IV
13941,Чары для нагрудника: все характеристики III
13942,Чары для нагрудника: все характеристики III
13943,Чары для оружия: удар IV
13944,Чары для оружия: удар IV
13945,Чары для браслетов: выносливость IV
13946,Формула чар для наручей: выносливость IV
13947,Чары для перчаток: верховая езда
13948,Чары для перчаток: ускорение I
13949,Формула чар для перчаток: верховая езда
13950,Чары для перчаток: ускорение I
13951,Починка
13952,Свет небес
13953,Священный удар
13954,NPC PORT TEST
13958,Мастер маскировки
13959,Электростатический заряд
13960,Специализация на владении мечами
13961,Специализация на владении мечами
13962,Специализация на владении мечами
13963,Специализация на владении мечами
13964,Специализация на владении мечами
13965,Создание знамени Кром'зара
13966,Специализация на кулачном оружии
13967,Специализация на кулачном оружии
13968,Специализация на кулачном оружии
13969,Специализация на кулачном оружии
13970,Мастер маскировки
13971,Мастер маскировки
13972,Мастер маскировки
13973,Мастер маскировки
13975,Камуфляж
13976,Инициатива
13977,Инициатива
13978,Вызов Аквамонтоса
13979,Инициатива
13980,Инициатива
13981,Неуловимость
13982,Сущность огня Бейл'Гора
13983,Выучка
14008,Приманка Миблона
14027,Сила атаки 24
14030,Сеть с крючьями
14032,Слово Тьмы: Боль
14033,Сожжение маны
14034,Огненный шар
14047,Повышение урона от заклинания 23
14048,Улучшение владения 1H топором
14049,Сила атаки 40
14050,Задание Самоубийство
14051,Усиленный укинжал
14052,Сила атаки 60
14053,Исцеление
14054,Повышение урона от заклинания 27
14055,Повышение урона от заклинания 35
14056,Сила атаки 50
14057,Правильный момент
14062,Камуфляж
14063,Камуфляж
14064,Камуфляж
14065,Камуфляж
14066,Неуловимость
14070,Выучка
14071,Выучка
14072,Правильный момент
14073,Правильный момент
14074,Правильный момент
14075,Правильный момент
14076,Улучшенное ошеломление
14079,Улучшенный внезапный удар
14080,Улучшенный внезапный удар
14081,Улучшенный внезапный удар
14082,Грязные делишки
14083,Грязные делишки
14087,Кровопускание
14089,Сила атаки 36
14093,Исчезнувший
14094,Улучшенное ошеломление
14095,Улучшенное ошеломление
14097,Демоноубийство 45
14098,Демоноубийство 117
14099,Могучий удар
14100,Ужасающий рев
14102,Сокрушение головы
14103,Огненная стрела
14104,Шипы
14105,Ледяной взрыв
14106,Стрела Тьмы
14108,Яд равазавра
14109,Молния
14110,Яд кровоцвета
14111,Яд кровоцвета - дополнительный эффект
14112,Лоза-кожедер
14113,Улучшенные яды
14114,Улучшенные яды
14115,Улучшенные яды
14116,Улучшенные яды
14117,Улучшенные яды
14118,Кровопускание
14119,Молния
14120,Кислота проходчика
14121,Улучшение владения 1-ручным мечом
14122,Стрела Тьмы
14124,Улучшение владения 2H двуручной палицей
14125,Открытие потайного сейфа
14126,Рана
14127,Повышение урона от заклинания 28
14128,Смертоносность
14129,Предмет - Очищение
14130,Слизистая лихорадка
14132,Смертоносность
14133,"Слизистая лихорадка, особый эффект"
14134,Предмет - Очищение
14135,Смертоносность
14136,Смертоносность
14137,Смертоносность
14138,Злоба
14139,Злоба
14140,Злоба
14141,Злоба
14142,Злоба
14143,Беспощадность
14144,Беспощадные атаки
14145,Огненный взрыв
14146,Двойник
14147,Кислотная слизь
14148,Беспощадные атаки
14149,Беспощадность
14156,Жестокость
14157,Жестокость
14158,Убийство
14159,Убийство
14160,Жестокость
14161,Жестокость
14162,Улучшенное потрошение
14163,Улучшенное потрошение
14164,Улучшенное потрошение
14165,Улучшенная мясорубка
14166,Улучшенная мясорубка
14167,Улучшенная мясорубка
14168,Улучшенное ослабление доспеха
14169,Улучшенное ослабление доспеха
14171,Зазубренные клинки
14172,Зазубренные клинки
14173,Зазубренные клинки
14174,Улучшенный удар по почкам
14175,Улучшенный удар по почкам
14176,Улучшенный удар по почкам
14177,Хладнокровие
14178,Липкая смола
14179,Неослабевающие удары
14180,Липкая смола
14181,Эффект неослабевающих ударов
14183,Умысел
14185,Подготовка
14186,Печать судьбы
14189,Печать судьбы
14190,Печать судьбы
14193,Печать судьбы
14194,Печать судьбы
14195,Печать судьбы
14198,Убийство животных 27
14199,Создание руководства по самофланжу
14200,Звенья молний
14201,Исступление
14202,Исступление
14203,Исступление
14204,Исступление
14205,Кокон улья Гориши
14206,Вызов личинки из улья Гориши
14207,OLDFrost Trap Effect
14208,Взрыв Джей Ди
14209,Подписание
14210,Подписание
14227,Подписание
14247,Рассеяние Яропламеня
14248,Повышение урона от заклинания 21
14249,Повышение защиты
14250,Пленение Грарка
14251,Ответный удар
14252,Вызов разъяренного сквернотопыря
14253,Выведение яда
14254,Повышение урона от заклинания 19
14260,Удар ящера
14261,Удар ящера
14262,Удар ящера
14263,Удар ящера
14264,Удар ящера
14265,Удар ящера
14266,Удар ящера
14267,Подрезать крылья
14268,Подрезать крылья
14269,Укус мангуста
14270,Укус мангуста
14271,Укус мангуста
14272,Отрыв
14273,Отрыв
14274,Отвлекающий выстрел
14275,Жало скорпида
14276,Жало скорпида
14277,Жало скорпида
14278,Призрачный удар
14279,Жало гадюки
14280,Жало гадюки
14281,Чародейский выстрел
14282,Чародейский выстрел
14283,Чародейский выстрел
14284,Чародейский выстрел
14285,Чародейский выстрел
14286,Чародейский выстрел
14287,Чародейский выстрел
14288,Залп
14289,Залп
14290,Залп
14291,Анубисат-страж цель
14292,Бросок факела
14293,Малый магический жезл
14294,Град стрел
14295,Град стрел
14296,Черная стрела
14297,Буря Тени
14298,Эффект обжигающей ловушки
14299,Эффект обжигающей ловушки
14300,Эффект обжигающей ловушки
14301,Эффект обжигающей ловушки
14302,Обжигающая ловушка
14303,Обжигающая ловушка
14304,Обжигающая ловушка
14305,Обжигающая ловушка
14307,Вызов разъяренной виверны
14308,Эффект замораживающей ловушки
14309,Эффект замораживающей ловушки
14310,Замораживающая ловушка
14311,Замораживающая ловушка
14313,Вызов разъяренного грифона
14314,Эффект взрывной ловушки
14315,Эффект взрывной ловушки
14316,Взрывная ловушка
14317,Взрывная ловушка
14318,Дух ястреба
14319,Дух ястреба
14320,Дух ястреба
14321,Дух ястреба
14322,Дух ястреба
14323,Метка охотника
14324,Метка охотника
14325,Метка охотника
14326,Отпугивание зверя
14327,Отпугивание зверя
14329,Вызов разъяренного гиппогрифа
14330,Увеличение ловкости 16
14331,Жестокий рывок
14332,Удар ящера
14333,Удар ящера
14334,Удар ящера
14335,Удар ящера
14336,Удар ящера
14337,Удар ящера
14338,Удар ящера
14339,Подрезать крылья
14340,Подрезать крылья
14341,Укус мангуста
14342,Укус мангуста
14343,Укус мангуста
14344,Отрыв
14345,Отрыв
14346,Отвлекающий выстрел
14347,Жало скорпида
14348,Жало скорпида
14349,Жало скорпида
14350,Жало гадюки
14351,Жало гадюки
14352,Чародейский выстрел
14353,Чародейский выстрел
14354,Чародейский выстрел
14355,Чародейский выстрел
14356,Чародейский выстрел
14357,Чародейский выстрел
14358,Чародейский выстрел
14359,Залп
14360,Залп
14361,Град стрел
14362,Град стрел
14363,Черная стрела
14364,Обжигающая ловушка
14365,Обжигающая ловушка
14366,Обжигающая ловушка
14367,Обжигающая ловушка
14368,Замораживающая ловушка
14369,Увеличение ловкости 17
14370,Замораживающая ловушка
14371,Увеличение ловкости 18
14372,Взрывная ловушка
14373,Взрывная ловушка
14374,Дух ястреба
14375,Дух ястреба
14376,Дух ястреба
14377,Дух ястреба
14378,Дух ястреба
14379,Золотой жезл
14380,Жезл истинного серебра
14381,Золотой прут
14382,Жезл истинного серебра
14383,Увеличение ловкости 19
14384,Увеличение ловкости 20
14385,Увеличение ловкости 21
14386,Увеличение ловкости 22
14387,Увеличение ловкости 23
14388,Увеличение ловкости 24
14389,Увеличение ловкости 25
14390,Увеличение ловкости 26
14391,Увеличение ловкости 27
14392,Увеличение ловкости 28
14393,Увеличение ловкости 29
14394,Увеличение ловкости 30
14395,Увеличение ловкости 31
14396,Увеличение ловкости 32
14397,Увеличение ловкости 33
14398,Увеличение ловкости 34
14399,Увеличение ловкости 35
14400,Увеличение ловкости 36
14401,Увеличение ловкости 37
14402,Увеличение ловкости 38
14403,Увеличение ловкости 39
14404,Увеличение ловкости 40
14405,Увеличение интеллекта 15
14406,Увеличение интеллекта 16
14407,Увеличение интеллекта 17
14408,Увеличение интеллекта 18
14409,Увеличение интеллекта 19
14410,Увеличение интеллекта 20
14411,Увеличение интеллекта 21
14412,Увеличение интеллекта 22
14413,Увеличение интеллекта 23
14414,Увеличение интеллекта 24
14415,Увеличение интеллекта 25
14416,Увеличение интеллекта 26
14417,Увеличение интеллекта 27
14418,Увеличение интеллекта 28
14419,Увеличение интеллекта 29
14420,Увеличение интеллекта 30
14421,Увеличение интеллекта 31
14422,Увеличение интеллекта 32
14423,Увеличение интеллекта 33
14424,Увеличение интеллекта 34
14425,Увеличение интеллекта 35
14426,Увеличение интеллекта 36
14427,Увеличение интеллекта 37
14428,Увеличение интеллекта 38
14429,Увеличение интеллекта 39
14430,Увеличение интеллекта 40
14431,Метка охотника
14432,Метка охотника
14433,Усиление духа на 15
14434,Метка охотника
14435,Усиление духа на 16
14436,Усиление духа на 17
14437,Усиление духа на 18
14438,Усиление духа на 19
14439,Усиление духа на 20
14440,Усиление духа на 21
14441,Усиление духа на 22
14442,Усиление духа на 23
14443,Залп
14444,Усиление духа на 24
14445,Отпугивание зверя
14446,Отпугивание зверя
14447,Усиление духа на 25
14448,Усиление духа на 26
14449,Усиление духа на 27
14450,Усиление духа на 28
14451,Усиление духа на 29
14452,Усиление духа на 30
14453,Усиление духа на 31
14454,Усиление духа на 32
14455,Усиление духа на 33
14456,Усиление духа на 34
14457,Усиление духа на 36
14458,Усиление духа на 37
14459,Усиление духа на 38
14460,Усиление духа на 39
14461,Усиление духа на 40
14462,Увеличение выносливости на 15
14463,Увеличение выносливости на 16
14464,Увеличение выносливости на 17
14465,Увеличение выносливости на 18
14466,Увеличение выносливости на 19
14467,Увеличение выносливости на 20
14468,Увеличение выносливости на 21
14469,Увеличение выносливости на 22
14470,Увеличение выносливости на 23
14471,Увеличение выносливости на 24
14472,Увеличение выносливости на 25
14473,Увеличение выносливости на 26
14474,Увеличение выносливости на 27
14475,Увеличение выносливости на 28
14476,Увеличение выносливости на 29
14477,Увеличение выносливости на 30
14478,Увеличение выносливости на 31
14479,Увеличение выносливости на 32
14480,Увеличение выносливости на 33
14481,Увеличение выносливости на 34
14482,Увеличение выносливости на 35
14483,Увеличение выносливости на 36
14484,Увеличение выносливости на 37
14485,Увеличение выносливости на 38
14486,Увеличение выносливости на 39
14487,Увеличение выносливости на 40
14488,Увеличение сила на 16
14489,Увеличение сила на 17
14490,Увеличение сила на 18
14491,Увеличение сила на 19
14492,Увеличение сила на 20
14493,Увеличение сила на 21
14494,Увеличение сила на 22
14495,Увеличение сила на 23
14496,Увеличение сила на 24
14497,Увеличение сила на 25
14498,Увеличение сила на 26
14499,Увеличение сила на 27
14500,Увеличение сила на 28
14501,Увеличение сила на 29
14502,Увеличение сила на 30
14503,Увеличение сила на 31
14504,Увеличение сила на 32
14505,Увеличение сила на 33
14506,Увеличение сила на 34
14507,Увеличение сила на 35
14508,Увеличение сила на 36
14509,Увеличение сила на 37
14510,Увеличение сила на 38
14511,Увеличение сила на 39
14512,Увеличение сила на 40
14514,Скачок
14515,Господство над разумом
14516,Разящий удар
14517,Удар воина Света
14518,Удар воина Света
14520,Подвижность мысли
14521,Медитация
14522,Непреклонная воля
14523,Молчаливая решимость
14524,Специализация на жезлах
14525,Специализация на жезлах
14526,Специализация на жезлах
14527,Специализация на жезлах
14528,Специализация на жезлах
14530,Скорость
14531,Мученичество
14532,Яд паучьего монстра
14533,Разъединение
14534,Колючее жало
14535,Илистая топь
14537,Сумка Шести Демонов
14538,Удар ауры
14539,Гнилостный фермент
14540,Повышенное сопротивление огню 1
14541,Повышенное сопротивление магии льда 1
14542,Повышенное сопротивление магии льда 2
14543,Повышенное сопротивление магии льда 6
14544,Повышенное сопротивление магии льда 3
14545,Повышенное сопротивление магии льда 4
14546,Повышенное сопротивление магии льда 5
14547,Повышенное сопротивление магии льда 7
14548,Повышенное сопротивление магии льда 8
14549,Повышенное сопротивление магии льда 9
14550,Повышенное сопротивление магии льда 10
14551,Повышенное сопротивление магии льда 11
14552,Повышенное сопротивление магии льда 12
14553,Повышенное сопротивление магии льда 14
14554,Повышенное сопротивление магии льда 13
14555,Повышенное сопротивление магии льда 15
14556,Повышенное сопротивление магии льда 16
14557,Повышенное сопротивление магии льда 17
14558,Повышенное сопротивление магии льда 19
14559,Повышенное сопротивление магии льда 20
14560,Повышенное сопротивление магии льда 21
14561,Повышенное сопротивление магии льда 22
14562,Повышенное сопротивление магии льда 23
14563,Повышенное сопротивление магии льда 25
14564,Повышенное сопротивление магии льда 26
14565,Убийство животных 30
14566,Повышенное сопротивление магии льда 27
14567,Повышенное сопротивление магии льда 28
14568,Повышенное сопротивление магии льда 29
14569,Повышенное сопротивление магии льда 30
14570,Повышенное сопротивление магии льда 31
14571,Повышенное сопротивление магии льда 32
14572,Повышенное сопротивление магии льда 33
14573,Повышенное сопротивление магии льда 34
14574,Повышенное сопротивление магии льда 35
14575,Повышенное сопротивление магии льда 36
14576,Повышенное сопротивление магии льда 37
14577,Повышенное сопротивление магии льда 38
14578,Повышенное сопротивление магии льда 39
14579,Повышенное сопротивление магии льда 40
14580,Повышенное сопротивление магии льда 18
14581,Повышенное сопротивление магии льда 24
14582,Повышенное сопротивление огню 2
14583,Повышенное сопротивление огню 3
14584,Повышенное сопротивление огню 4
14585,Повышенное сопротивление огню 5
14586,Повышенное сопротивление огню 6
14587,Повышенное сопротивление огню 7
14588,Повышенное сопротивление огню 8
14589,Повышенное сопротивление огню 9
14590,Повышенное сопротивление огню 10
14591,Повышенное сопротивление огню 11
14592,Повышенное сопротивление огню 12
14593,Повышенное сопротивление огню 13
14594,Повышенное сопротивление огню 14
14595,Повышенное сопротивление огню 15
14596,Повышенное сопротивление огню 16
14597,Повышенное сопротивление огню 17
14598,Повышенное сопротивление огню 18
14599,Повышенное сопротивление огню 19
14600,Повышенное сопротивление огню 20
14601,Повышенное сопротивление огню 21
14602,Повышенное сопротивление огню 22
14603,Повышенное сопротивление огню 23
14604,Повышенное сопротивление огню 24
14605,Повышенное сопротивление огню 25
14606,Повышенное сопротивление огню 26
14607,Повышенное сопротивление огню 27
14608,Повышенное сопротивление огню 28
14609,Повышенное сопротивление огню 29
14610,Повышенное сопротивление огню 30
14611,Повышенное сопротивление огню 31
14612,Повышенное сопротивление огню 32
14613,Повышенное сопротивление огню 33
14614,Повышенное сопротивление огню 34
14615,Повышенное сопротивление огню 35
14616,Повышенное сопротивление огню 36
14617,Повышенное сопротивление огню 37
14618,Повышенное сопротивление огню 38
14619,Повышенное сопротивление огню 39
14620,Повышенное сопротивление огню 40
14621,Превращение
14622,Повышенное сопротивление силам природы 1
14623,Повышенное сопротивление силам природы 2
14624,Повышенное сопротивление силам природы 3
14625,Повышенное сопротивление силам природы 4
14626,Повышенное сопротивление силам природы 5
14627,Повышенное сопротивление силам природы 7
14628,Повышенное сопротивление силам природы 8
14629,Повышенное сопротивление силам природы 9
14630,Повышенное сопротивление силам природы 10
14631,Повышенное сопротивление силам природы 6
14632,Повышенное сопротивление силам природы 11
14633,Повышенное сопротивление силам природы 12
14634,Повышенное сопротивление силам природы 13
14635,Повышенное сопротивление силам природы 14
14636,Повышенное сопротивление силам природы 15
14637,Повышенное сопротивление силам природы 16
14638,Повышенное сопротивление силам природы 17
14639,Повышенное сопротивление силам природы 18
14640,Повышенное сопротивление силам природы 19
14641,Повышенное сопротивление силам природы 20
14642,Вызов прислужника-гончей Скверны
14643,Повышенное сопротивление силам природы 21
14644,Повышенное сопротивление силам природы 22
14645,Повышенное сопротивление силам природы 23
14646,Повышенное сопротивление силам природы 24
14647,Повышенное сопротивление силам природы 25
14648,Повышенное сопротивление силам природы 26
14649,Повышенное сопротивление силам природы 27
14650,Повышенное сопротивление силам природы 28
14651,Повышенное сопротивление силам природы 29
14652,Повышенное сопротивление силам природы 30
14653,Повышенное сопротивление силам природы 31
14654,Повышенное сопротивление силам природы 32
14655,Повышенное сопротивление силам природы 33
14656,Повышенное сопротивление силам природы 34
14657,Повышенное сопротивление силам природы 35
14658,Повышенное сопротивление силам природы 36
14659,Повышенное сопротивление силам природы 37
14660,Повышенное сопротивление силам природы 38
14661,Повышенное сопротивление силам природы 39
14662,Повышенное сопротивление силам природы 40
14663,Повышенное сопротивление силам Тьмы 1
14664,Повышенное сопротивление тайной магии 1
14665,Повышенное сопротивление силам Тьмы 2
14666,Повышенное сопротивление силам Тьмы 3
14667,Повышенное сопротивление силам Тьмы 4
14668,Повышенное сопротивление силам Тьмы 5
14669,Повышенное сопротивление силам Тьмы 6
14670,Повышенное сопротивление силам Тьмы 7
14671,Повышенное сопротивление силам Тьмы 8
14672,Повышенное сопротивление силам Тьмы 9
14673,Повышенное сопротивление силам Тьмы 10
14674,Повышенное сопротивление силам Тьмы 11
14675,Повышенное сопротивление силам Тьмы 12
14676,Повышенное сопротивление силам Тьмы 13
14677,Повышенное сопротивление силам Тьмы 14
14678,Повышенное сопротивление силам Тьмы 15
14679,Повышенное сопротивление силам Тьмы 16
14680,Повышенное сопротивление силам Тьмы 17
14681,Повышенное сопротивление силам Тьмы 18
14682,Повышенное сопротивление силам Тьмы 19
14683,Повышенное сопротивление силам Тьмы 20
14684,Повышенное сопротивление силам Тьмы 21
14685,Повышенное сопротивление силам Тьмы 22
14686,Повышенное сопротивление силам Тьмы 23
14687,Повышенное сопротивление силам Тьмы 24
14688,Повышенное сопротивление силам Тьмы 25
14689,Повышенное сопротивление силам Тьмы 26
14690,Повышенное сопротивление силам Тьмы 27
14691,Повышенное сопротивление силам Тьмы 28
14692,Повышенное сопротивление силам Тьмы 29
14693,Повышенное сопротивление силам Тьмы 30
14694,Повышенное сопротивление силам Тьмы 31
14695,Повышенное сопротивление силам Тьмы 32
14696,Повышенное сопротивление силам Тьмы 33
14697,Повышенное сопротивление силам Тьмы 35
14698,Повышенное сопротивление силам Тьмы 36
14699,Повышенное сопротивление силам Тьмы 37
