ID,NameSubtext_lang,Description_lang,AuraDescription_lang
18091,,Поражение цели взрывом и нанесение ей $s1 ед. урона от тайной магии.,
18092,,Наносит цели $s1 ед. урона от магии льда.,
18093,,,Оглушение.
18094,Уровень 1,"Дает ""Порче"" и ""Похищению жизни"" 2%-й шанс ввести вас в ""Теневой транс"" после нанесения урона противнику. ""Теневой транс"" сокращает время применения следующей ""Стрелы Тьмы"" на $17941s1%.",
18095,Уровень 2,"Дает ""Порче"" и ""Похищению жизни"" 4%-й шанс ввести вас в ""Теневой транс"" после нанесения урона противнику. ""Теневой транс"" сокращает время применения следующей ""Стрелы Тьмы"" на $17941s1%.",
18096,Уровень 1,"Ваши заклинания ""Огненный ливень"" ""Адское Пламя"" и ""Огонь Души"", получают 13%-ный шанс оглушить цель на $18093d.",
18097,,"1% шанс поднять шипастый щит при получении удара в бою. Щит наносит $17154s1 ед. урона от сил природы противникам, когда они атакуют заклинателя, и увеличивает сопротивление силам природы на $17154s2 на $17154d.",
18098,,Увеличение силы атаки на $s1 ед. в бою с нежитью.,
18099,,"Нанесение ближайшим противникам урона от магии льда, отбрасывание их назад и снижение скорость их передвижения на время вплоть до $d.",Замедленное движение.
18100,,"Обволакивает заклинателя толстым слоем льда на $d. Лед усиливает броню на $s1 ед., замедляет скорость передвижения противников, атакующих в ближнем бою на $18101s2%, и увеличивает время между их атаками на $18101s1%.","Броня увеличена на $s1 ед.
 Замедляет скорость атаки и передвижения атакующих противников."
18101,Уровень 1,,"Увеличение времени между атаками на $s1%.
Снижение скорости передвижения на $s2%."
18103,,"Оплеуха, оглушающая противника на $d.",Оглушение.
18104,,Взрыв. Нанесение $s1 ед. урона от сил природы.,
18105,,"Бросок огненного шара, который наносит $s1 ед. урона от огня единовременно и $o2 ед. урона от огня в течение $d.",$s2 урона от огня каждые $t2 $lсекунду:секунды:секунд;.
18106,,"Наносит цели кровоточащую рану, из-за которой она теряет $o1 ед. здоровья за $d.",Получение от кровотечения $s1 ед. урона раз в $t1 сек.
18107,,"Рана, наносящая противнику $s1 ед. урона.",
18108,,"Бросок огненного шара, который наносит $s1 ед. урона от огня единовременно и $o2 ед. урона от огня в течение $d.",$s2 урона от огня каждые $t2 $lсекунду:секунды:секунд;.
18109,,Увеличение на $s1 ед. силы атаки в бою с животными.,
18110,,,
18111,,"Поражение противника теневой молнией, наносящей $s1 ед. урона от темной магии.",
18112,,Нанесение цели $s1 ед. урона от огня.,
18113,,"Визуальный эффект ""Чародейского взрыва"" на заклинателе.",
18114,,,
18115,,,
18116,,,
18118,,,Скорость передвижения снижена на $s1%.
18119,Уровень 1,Заклинания уничтожения с вероятностью $h% вызывают у цели оцепенение на $18118d.,
18120,Уровень 2,Заклинания уничтожения с вероятностью $h% вызывают у цели оцепенение на $18118d.,
18121,Уровень 3,Заклинания уничтожения с вероятностью $h% вызывают у цели оцепенение на $18118d.,
18122,Уровень 4,Заклинания уничтожения с вероятностью $h% вызывают у цели оцепенение на $18118d.,
18123,Уровень 5,Заклинания уничтожения с вероятностью $h% вызывают у цели оцепенение на $18118d.,
18124,,"Восполняет $o1 ед. здоровья за $d. Действие прерывается, если встать с места. Повышает силу на $18125s1 на $18125d.",Восполнение $/5;s1 ед. здоровья в сек.
18125,,Увеличивает силу на $s1 ед. на $d.,Увеличение силы на $m1.
18126,Уровень 1,"Уменьшение времени наложения заклинания беса ""Огненная стрела"" на $/1000;S сек.",
18127,Уровень 2,"Уменьшение времени наложения заклинания вашего беса ""Огненная стрела"" на $/1000;S1 сек.",
18128,Уровень 1,"Уменьшение времени сосстановления заклинания суккуба ""Всплеск боли"" на $/1000;s1 сек.",
18129,Уровень 2,"Уменьшение времени сосстановления заклинания суккуба ""Всплеск боли"" на $/1000;s1 сек.",
18130,Уровень 1,Повышает вероятность критического удара при применении заклинаний разрушения на $s1%.,
18131,Уровень 2,Повышает вероятность критического удара при применении заклинаний разрушения на $s1%.,
18132,Уровень 3,Повышает вероятность критического удара при применении заклинаний разрушения на $s1%.,
18133,Уровень 4,Повышает вероятность критического удара при применении заклинаний разрушения на $s1%.,
18134,Уровень 5,Повышает вероятность критического удара при применении заклинаний разрушения на $s1%.,
18135,Уровень 1,"Дает вам $s1% шанс сопротивления прерыванию наложения заклинаний вследствие получения урона при наложении заклинаний ""Огненный ливень"", ""Адское Пламя"" и ""Ожог души"".",
18136,Уровень 2,"Дает вам $s1% шанс сопротивления прерыванию наложения заклинаний вследствие получения урона при наложении заклинаний ""Огненный ливень"", ""Адское Пламя"" и ""Ожог души"".",
18137,Уровень 1,Окружение заклинателя тенями. При любой атаке заклинателя противник получит $28377s1 ед. урона от темной магии. Наносить урон атакующим можно лишь раз в несколько секунд. Этот урон не создает угрозы. $n зарядов. Длительность - $d.,Нанесение $s1 ед. урона от темной магии противнику при ударе. Урон не создает угрозы. $n зарядов.
18138,,"Поражение противника теневой молнией, наносящей $s1 ед. урона от темной магии.",
18139,,,
18140,,"Восполнение $o1 ед. маны за $d. Действие эффекта прерывается, если персонаж встает с места. Дополнительное повышение духа на $18141s1 ед. на $18141d.",Восполнение $/5;s1 ед. маны в сек.
18141,,Повышение духа на $s1 ед. на $d.,Дух повышен на $m1 ед.
18142,,,
18144,,"Нанесение увеличенного на $s1 ед. стандартного урона противникам в секторе перед заклинателем, оглушая их на $d.",Оглушение.
18145,,,
18146,,,
18147,,Нанесение $s1 ед. урона от сил природы находящимся поблизости противникам.,
18148,,,
18149,,"Заражение противника в течение $d., нанесение $18150s1 ед. урона от сил природы его находящимся поблизости союзникам раз в $t1 сек.",$18150s1 ед. урона от сил природы находящимся поблизости союзникам раз в $t1 сек.
18150,,,
18151,,Снижение сопротивления противника силам природы на $s1 ед. в течение $d.,Снижение сопротивления силам природы на $s1 ед.
18152,,Похищение $s1 ед. здоровья у противника и передача его заклинателю.,
18153,,"Энергетический инкапсулятор кодо следует активировать рядом с любым древним, старым или умирающим кодо, чтобы он последовал за вами. (Только по одному.)",
18154,Уровень 2,,
18155,Уровень 3,,
18156,Уровень 4,,
18157,Уровень 5,,
18158,Уровень 6,,
18159,,"Увеличение любого урона, получаемого противником, на $s1% на $d.",Получаемый физический и магический урон увеличен на $s1%.
18160,Уровень 2,,
18161,Уровень 2,,
18162,Уровень 3,,
18163,,Арко'нарин становится элитным монстром.,"Если сила Светлой стали на ее стороне, Арко сумеет вырваться из Яденара!"
18164,,"Поражение противника темной молнией, наносящей урон от темной магии.",
18165,,"Противника охватывает пламя, обжигая и нанося дополнительный урон от огня раз в $t2 сек.. в течение $d.",Нанесение урона от огня раз в $t2 сек.
18166,,,
18167,,,
18169,Уровень 2,,
18170,,,
18171,,,
18172,,"Кодо накладывает это заклинание на игрока, чтобы создать условие для выполнения задания.",Инкапсулятор приманивает кодо.
18173,,,"Наносимый урон увеличен на $s1%.
Заклятия накладываются мгновенно.
Максимальный запас здоровья уменьшается на $23619s1% в сек.
Нанесение $*2;23478s1 ед. урона окружающим союзникам при гибели."
18174,Уровень 1,"Снижает вероятность сопротивления противника вашим заклинаниям специализации ""Колдовство"" на $s1%.",
18175,Уровень 2,"Снижает вероятность сопротивления противника вашим заклинаниям специализации ""Колдовство"" на $s1%.",
18176,Уровень 3,"Снижает вероятность сопротивления противника вашим заклинаниям специализации ""Колдовство"" на $s1%.",
18177,Уровень 4,"Снижает вероятность сопротивления противника вашим заклинаниям специализации ""Колдовство"" на $s1%.",
18178,Уровень 5,"Снижает вероятность сопротивления противника вашим заклинаниям специализации ""Колдовство"" на $s1%.",
18179,Уровень 1,Увеличение эффекта от проклятия слабости на $s1%.,
18180,Уровень 2,Увеличение эффекта от проклятия слабости на $s1%.,
18181,Уровень 3,Увеличение эффекта от проклятия слабости на $s1%.,
18182,Уровень 1,"Увеличение количества маны, полученной при использовании вами заклинания ""Жизнеотвод"" на $s1%.",
18183,Уровень 2,"Увеличение количества маны, полученной при использовании вами заклинания ""Жизнеотвод"" на $s1%.",
18184,,,
18185,,Увеличение рейтинга защиты на $s1 ед.,
18186,,Получение 5% шанса нанести противнику удар с причинением $18187s1 ед. урона от огня.,
18187,Уровень 1,Нанесение противнику $s1 ед. урона от огня.,
18188,,Броня +$s1 ед.,
18189,Уровень 5,TEST: Gives you a $s2% chance of entering a Clearcasting state after any damage spell hits a target.  The Clearcasting state reduces the mana cost of your next damage spell by $12536s1%.,
18190,,Броня +$s1 ед.,
18191,,Повышение выносливости на $s1 ед. на $d.,Повышение выносливости на $s1 ед.
18192,,Повышение ловкости на $s1 ед. на $d.,Повышение ловкости на $s1 ед.
18193,,Повышение духа на $s1 ед. на $d.,Дух повышен на $s1 ед.
18194,,,Восполнение $s1 ед. маны раз в 5 сек.
18195,,Броня +$s1 ед.,
18196,,Увеличение рейтинга защиты на $s1 ед.,
18197,,$s1 ед. урона от сил природы раз в $t1 сек. в течение $d.,Получение $s1 ед. урона от сил природы раз в $t1 сек.
18198,,Увеличение силы атаки на $s1 ед. в бою с нежитью.,
18199,,"Бросок огненного шара, который наносит $s1 ед. урона от огня единовременно и $o2 ед. урона от огня в течение $d.",$s2 урона от огня каждые $t2 $lсекунду:секунды:секунд;.
18200,,"Наносит цели кровоточащую рану, из-за которой она теряет $o1 ед. здоровья за $d.",Получение от кровотечения $s1 ед. урона раз в $t1 сек.
18201,,Увеличение на $s1 ед. силы атаки в бою с животными.,
18202,,"Наносит цели кровоточащую рану, из-за которой она теряет $o1 ед. здоровья за $d.",Получение от кровотечения $s1 ед. урона раз в $t1 сек.
18203,,$s1 ед. урона от сил природы раз в $t1 сек. в течение $d.,Получение $s1 ед. урона от сил природы раз в $t1 сек.
18204,,Наносит цели $s1 ед. урона от магии льда.,
18205,,"Поражение противника теневой молнией, наносящей $s1 ед. урона от темной магии.",
18206,,Нанесение смертельной раны с уроном в $s1 ед.,
18207,,Увеличение на $s1 ед. силы атаки в бою с животными.,
18208,,$s1 ед. урона от сил природы раз в $t1 сек. в течение $d.,Получение $s1 ед. урона от сил природы раз в $t1 сек.
18209,,,
18210,,,
18211,,"Поражение противника теневой молнией, наносящей $s1 ед. урона от темной магии.",
18212,,Повышение силы атаки на $s1 ед. в бою с демонами.,
18213,Уровень 1,"Если ваша цель погибает пока вы похищаете ее душу, с вероятностью $s1% ваша скорость восполнения маны будет повышена на $18371s1% в течение $18371d. Кроме того, во время произнесения заклинаний вы продолжаете восполнять ману со скоростью $18371s2% от нормальной.",
18214,,"Поражение противника теневой молнией, наносящей $s1 ед. урона от темной магии.",
18217,,"Поражение противника теневой молнией, наносящей $s1 ед. урона от темной магии.",
18218,Уровень 1,"Увеличивает дальность действия заклинаний специализации ""Колдовство"" на $s1%.",
18219,Уровень 2,"Увеличивает дальность действия заклинаний специализации ""Колдовство"" на $s1%.",
18220,Уровень 1,Похищение $s1 ед. маны вашего питомца; 100% ее передается заклинателю.,
18222,,,Восполнение $s1 ед. здоровья раз в 5 сек.
18223,,Снижает скорость передвижения цели на $s1% на $d. На цель может одновременно действовать только одно проклятие каждого чернокнижника.,Скорость передвижения снижена на $s1%.
18229,,"Восполнение $o1 ед. здоровья за $d. Действие эффекта прерывается, если персонаж встает с места. Дополнительное повышение выносливости на $18191s ед. на $18191d.",Восполнение $/5;s1 ед. здоровья в сек.
18230,,"Восполнение $o1 ед. здоровья за $d. Действие эффекта прерывается, если персонаж встает с места. По истечении 10 сек. действия эффекта персонаж насыщается и его ловкость повышается на $18192s ед. на $18192d.",Восполнение $/5;s1 ед. здоровья в сек.
18231,,"Восполнение $o1 ед. здоровья за $d. Действие эффекта прерывается, если персонаж встает с места. Дополнительное повышение духа на $18193s ед. на $18193d.",Восполнение $/5;s1 ед. здоровья в сек.
18232,,"Восполнение $o1 ед. здоровья за $d. Действие эффекта прерывается, если персонаж встает с места. Дополнительное восполнение $18222s1 ед. здоровья раз в 5 сек. в течение $18222d.",Восполнение $/5;s1 ед. здоровья в сек.
18233,,"Восполнение $o1 ед. здоровья за $d. Действие эффекта прерывается, если персонаж встает с места. Дополнительное восполнение $18194s ед. маны раз в 5 сек. в течение $18194d.",Восполнение $/5;s1 ед. здоровья в сек.
18234,,"Восполнение $o1 ед. здоровья за $d. Действие эффекта прерывается, если персонаж встает с места. Дополнительное повышение выносливости на $18191s ед. на $18191d.",Восполнение $/5;s1 ед. здоровья в сек.
18238,,,
18239,,,
18240,,,
18241,,,
18242,,,
18243,,,
18244,,,
18245,,,
18246,,,
18247,,,
18248,Мастеровой,"Возьмите в руки удочку и найдите водоем, в котором можно порыбачить. Когда послышится всплеск, щелкните по поплавку правой кнопкой мыши, чтобы вытащить пойманную рыбу. Чем выше ваш навык, тем больше шансов поймать рыбу в водоемах зон, рассчитанных на высокий уровень персонажа.",
18249,,,
18250,,Обучение приготовлению пятнистого желтохвоста.,
18251,,Обучение приготовлению вареной блестящей мощь-рыбы.,
18252,,Обучение приготовлению филе красноласта.,
18253,,Обучение приготовлению жареного осьминога.,
18254,,Обучение приготовлению острого копченого австралийского окуня.,
18255,,Обучение приготовлению супа из ночницы.,
18256,,Обучение приготовлению вареного радужного лосося.,
18257,,Обучение приготовлению похлебки из омаров.,
18258,,Обучение приготовлению стейка из мощь-рыбы.,
18259,,Обучение приготовлению печеного лосося.,
18260,Мастеровой,"Обучение приготовлению восхитительных блюд по рецептам, рассчитанным на навык вплоть до 300.",
18261,,,
18262,,"Вызов Кровоглаза, который будет сопровождать заклинателя, пока его не отпустят.",
18264,,Повышение интеллекта участников группы в пределах $a1 м. на $M1 ед.,Повышение интеллекта на $s1.
18265,Уровень 1,Передача $s1 ед. здоровья от цели к заклинателю раз в $t1 сек. Время действия – $d.,Похищение $s1 ед. здоровья раз в $t1 сек.
18266,,"Невыносимые страдания, наносящие урон от темной магии раз в $t1 сек. в течение $d. Один чернокнижник может наложить на каждую цель только одно проклятие.",Нанесение урона от темной магии раз в $t1 сек.
18267,,Снижение всего наносимого противником физического урона на $s1 ед. в течение $d. Один чернокнижник может наложить проклятие только на одну цель.,Наносимый физический урона уменьшен на $s1 ед.
18268,,,
18269,,Это связано с периодическим инициатором исчезновения кодо.,
18270,,"$s1 ед. урона от сил природы, затем $s2 дополнительного урона раз в $t2 сек. в течение $d.",$s2 ед. урона от сил природы раз в $t2 сек.
18271,Уровень 1,"Увеличение урона, наносимого заклинаниями темной магии на $s1%.",
18272,Уровень 2,"Увеличение урона, наносимого заклинаниями темной магии на $s1%.",
18273,Уровень 3,"Увеличение урона, наносимого заклинаниями темной магии на $s1%.",
18274,Уровень 4,"Увеличение урона, наносимого заклинаниями темной магии на $s1%.",
18275,Уровень 5,"Увеличение урона, наносимого заклинаниями темной магии на $s1%.",
18276,,Наносит цели $s1 ед. урона от магии льда.,
18278,Уровень 1,"Немота, препятствующая противнику творить заклинания в течение $d.",Невозможность применять заклинания.
18281,,Броня +$s1 ед.,
18282,,,
18288,,"Увеличивает эффект следующего заклинания ""Проклятие слабости"" или ""Проклятие агонии"" на $s1%, либо заклинания ""Проклятие изнеможения"" на $s2%. Время действия – $d.","Эффект следующего заклинания ""Проклятие слабости"" или ""Проклятие агонии"" увеличен на $s1%, либо эффект следующего заклинания ""Проклятие изнеможения"" увеличен на $s2%."
18289,,"Болезнь, наносящая $s1 ед. урона от сил природы раз в $t1 сек. на $d.",Получение $s1 ед. урона от сил природы раз в $t1 сек.
18307,,"Вызывает 3 слуг дома Баровых, которые будут готовить, убираться и воевать за вас.",
18308,,"Вызывает 3 слуг дома Баровых, которые будут готовить, убираться и воевать за вас.",
18309,Смена облика,"Превращение в медведя, что усиливает броню, увеличивает запас здоровья и позволяет использовать различные способности, свойственные медведю.","Облик медведя.
Усилена броня и увеличен запас здоровья."
18310,Уровень 1,"Увеличение ограничения скорости от заклинания ""Проклятие изнеможения"" на $s1%.",
18311,Уровень 2,"Увеличение ограничения скорости от заклинания ""Проклятие изнеможения"" на $s1%.",
18312,Уровень 3,"Увеличение ограничения скорости от заклинания ""Проклятие изнеможения"" на $s1%.",
18313,Уровень 4,"Увеличение ограничения скорости от заклинания ""Проклятие изнеможения"" на $s1%.",
18327,,Наведение немоты на ближайших противников. Жертвы этого заклинания лишаются возможности применять заклинания в течение $d.,Невозможность применять заклинания.
18328,,Уменьшение скорости движения находящихся поблизости противников на $s1% на $d.,Скорость передвижения снижена на $s1%.
18347,,,Вас окружает холод.
18348,,,
18349,,,
18350,,,
18351,,,
18352,,,
18353,,,
18354,,,
18355,,,
18356,,,
18357,,,
18358,,,
18359,,,
18360,,,
18361,,,
18362,,"Кодо превращается в разговоры, чтобы игрок мог получить метку за выполнение задания.",
18363,,Призыв и освобождение ездового кодо.,Скорость увеличена на $s2%.
18364,,Нанесение $18374s1 ед. урона от огня всем ближайшим противникам раз в $t1 сек. в течение $d.,Нанесение $18374s1 ед. урона от огня раз в $t1 сек.
18367,,,
18368,,Удар по противнику с нанесением увеличенного урона в ближнем бою.,
18369,,Увеличение рейтинга защиты на $s1 ед.,
18371,,,Повышение скорости восполнения маны на $s1%. В процессе применения заклинаний продолжается $s2% от восполнения маны.
18372,Уровень 2,"Если ваша цель погибает пока вы похищаете ее душу, с вероятностью $s1% ваша скорость восполнения маны будет повышена на $18371s1% в течение $18371d. Кроме того, во время произнесения заклинаний вы продолжаете восполнять ману со скоростью $18371s2% от нормальной.",
18373,,,
18374,,,
18375,,,
18376,,Нанесение находящимся рядом противникам урона от темной магии раз в $t1 сек. в течение $d.,Нанесение урона от темной магии раз в $t1 сек.
18377,,Кодо накладывает это заклинание на себя после поражения кодо штукой.,
18378,,Восполнение $s1 ед. маны раз в 5 сек.,
18379,,Восполнение $s1 ед. маны раз в 5 сек.,
18380,,,
18381,Уровень 1,Снижение силы атаки противника на $s1 ед. на $d.,Снижение силы атаки.
18382,,Увеличение рейтинга критического эффекта заклинаний на $s1%.,
18383,,,
18384,,Увеличение рейтинга критического эффекта заклинаний на $s1%.,
18385,,Восполнение $s1 ед. маны.,
18386,,Исцеление вашего питомца на $s1 ед.,
18387,,,
18388,,"Уменьшает время восстановления  ""Ухода в тень"" на $/1000;s1 сек.",
18389,,,
18390,,,
18391,,,
18392,,Наносит $s1 ед. урона от огня всем противникам в пределах указанной области.,
18393,Уровень 2,"Заставляет 30% маны, откачанной вашим заклинанием ""Похищение маны"", причинять урон противнику.",
18394,Уровень 1,,
18395,,Выбивание противника из седла и оглушение на $d.,Оглушение.
18396,,"Противника сбрасывает со средства передвижения, он вынужден спешиться.",Вас заставили спешиться.
18397,,Наполнить водой в лунном колодце Аубердина.,
18398,,Наносит цели $s1 ед. урона от магии льда.,
18399,,"Призывает столб пламени, обжигающий всех противников на выбранном участке и наносящий дополнительный урон от огня каждые $t2 сек. в течение $d.",Получает урон от огня раз в $t2 сек.
18400,,Ближайшие игроки начинают танцевать.,Танцы под музыку.
18401,,,
18402,,,
18403,,,
18404,,,
18405,,,
18406,,,
18407,,,
18408,,,
18409,,,
18410,,,
18411,,,
18412,,,
18413,,,
18414,,,
18415,,,
18416,,,
18417,,,
18418,,,
18419,,,
18420,,,
18421,,,
18422,,,
18423,,,
18424,,,
18425,,,Немота.
18427,Уровень 1,"Увеличивает урон, наносимый вашими способностями ""Коварный удар"" и ""Потрошение"", на $s1%.",
18428,Уровень 2,"Увеличивает урон, наносимый вашими способностями ""Коварный удар"" и ""Потрошение"", на $s1%.",
18429,Уровень 3,"Увеличивает урон, наносимый вашими способностями ""Коварный удар"" и ""Потрошение"", на $s1%.",
18430,,,
18431,,,Панический страх.
18432,,Нанесение $s1 ед. урона от огня ближайшим противникам.,
18433,,,
18434,,,
18435,,"Нанесение $s1 ед. урона от огня противникам, находящимся в конусе поражения впереди заклинателя.",
18436,,,
18437,,,
18438,,,
18439,,,
18440,,,
18441,,,
18442,,,
18443,,,
18444,,,
18445,,,
18446,,,
18447,,,
18448,,,
18449,,,
18450,,,
18451,,,
18452,,,
18453,,,
18454,,,
18455,,,
18456,,,
18457,,,
18458,,,
18459,Уровень 1,"Повышает вероятность критического удара при применении ""Огненного взрыва"" и ""Ожога"" на $s1%.",
18460,Уровень 2,"Повышает вероятность критического удара при применении ""Огненного взрыва"" и ""Ожога"" на $s1%.",
18461,,,
18462,Уровень 1,В процессе применения заклинаний продолжается $s1% от восполнения маны.,
18463,Уровень 2,В процессе применения заклинаний продолжается $s1% от восполнения маны.,
18464,Уровень 3,В процессе применения заклинаний продолжается $s1% от восполнения маны.,
18469,,,Немота.
18470,,,
18471,,,
18472,,Обучение изготовлению мундира из ледяной ткани.,
18473,,Обучение изготовлению одеяния одеяния из ледяной ткани.,
18474,,Обучение изготовлению сумки из рунной ткани.,
18475,,Обучение изготовлению одеяния одеяние из рунной ткани.,
18476,,,
18477,,Обучение изготовлению мундира из рунной ткани.,
18478,,Обучение изготовлению жилета из пепельной ткани.,
18479,,Обучение изготовлению плаща рунной ткани.,
18480,,Обучение изготовлению пояса из призрачной ткани.,
18481,,Обучение изготовлению перчаток из ледяной ткани.,
18482,,Обучение изготовлению перчаток из пепельной ткани.,
18487,,Обучение изготовлению перчаток из призрачной ткани.,
18488,,Обучение изготовлению одеяния из яркой ткани.,
18489,,Обучение изготовлению перчаток из яркой ткани.,
18490,,Обучение изготовлению жилета из призрачной ткани.,
18491,,Обучение изготовлению перчаток из рунной ткани.,
18492,,Обучение изготовлению плаща из пепельной ткани.,
18493,,Обучение изготовлению штанов из ткани Скверны.,
18494,,Обучение изготовлению плаща из яркой ткани.,
18495,,Обучение изготовлению поножей из чародейской ткани.,
18496,,Обучение изготовлению плаща огня.,
18497,,Обучение изготовлению сапог из рунной ткани.,
18498,,,Немота.
18499,,"Вводит воина в исступление на $d., дает невосприимчивость к устрашению и ошеломлению, а также дает дополнительную ярость при получении урона.",Невосприимчив к эффектам устрашения и ошеломления. Создание дополнительных ед. ярости при получении урона.
18500,,"Нанесение $s2 ед. урона противникам в секторе перед заклинателем, отбрасывая их назад.",
18501,,"Увеличивает физический урон, наносимый заклинателем, на $s1 ед. и увеличивает скорость его атак на $s2% на $d.","Наносимый физический урон увеличен на $s1.
Скорость атаки увеличена на $s2%."
18502,,Похищение у противника $s1 ед. маны раз в $t1 сек. В течение $d. Похищенная мана передается заклинателю.,Высасывание $s1 ед. маны раз в $t1 сек.
18503,,Превращение противника в цыпленка. Невозможность атаковать и творить заклинания в течение $d.,Сглаз
18507,,Обучение изготовлению штанов из ледяной ткани.,
18508,,Обучение изготовлению штанов из пепельной ткани.,
18509,,Обучение изготовлению одеяния Зимней ночи.,
18510,,Обучение изготовлению сапог из ткани Скверны.,
18511,,Обучение изготовлению штанов из рунной ткани.,
18512,,Обучение изготовлению штанов из яркой ткани.,
18513,,Обучение изготовлению поножей из луноткани.,
18514,,Обучнение изготовлению штанов из призрачной ткани.,
18515,,Обучение изготовлению капюшона из ткани Скверны.,
18516,,Обучение изготовлению головной повязки из рунной ткани.,
18517,,Обучение изготовлению сумки из луноткани.,
18518,,Обучение изготовлению одеяния из чародейской ткани.,
18519,,Обучение изготовлению безрукавки из луноткани.,
18520,,Подсказка о харизме.,Подсказка о харизме.
18521,,Обучение изготовлению наплечников из луноткани.,
18522,,Обучение изготовлению наплечников из рунной ткани.,
18524,,Обучение изготовлению тюрбана из чародейской ткани.,
18525,,Обучение изготовлению одеяния из ткани Скверны.,
18526,,Обучение изготовлению венца из луноткани.,
18527,,Обучение изготовлению наплечников из ткани Скверны.,
18528,,Обучение изготовлению перчаток Волшебства.,
18529,,Обучение изготовлению бездонной сумки.,
18530,Уровень 1,"Уменьшает время наложения заклинаний ""Кара"", ""Священный Огонь"", ""Исцеление"" и ""Большее исцеление"" на $/1000;S1 сек.",
18531,Уровень 2,"Уменьшает время наложения заклинаний ""Кара"", ""Священный Огонь"", ""Исцеление"" и ""Большее исцеление"" на $/1000;S1 сек.",
18532,,Обучение изготовлению одеяния Истинной веры.,
18533,Уровень 3,"Уменьшает время наложения заклинаний ""Кара"", ""Священный Огонь"", ""Исцеление"" и ""Большее исцеление"" на $/1000;S1 сек.",
18534,Уровень 4,"Уменьшает время наложения заклинаний ""Кара"", ""Священный Огонь"", ""Исцеление"" и ""Большее исцеление"" на $/1000;S1 сек.",
18535,Уровень 5,"Уменьшает время наложения заклинаний ""Кара"", ""Священный Огонь"", ""Исцеление"" и ""Большее исцеление"" на $/1000;S1 сек.",
18536,,Обучение изготовлению одеяния верховного мага.,
18537,,Обучение изготовлению одеяния Бездны.,
18540,,"Ритуал, в ходе которого один из участников приносится в жертву, что позволяет призвать стражника ужаса. Стражника ужаса нужно немедленно поработить, иначе он набросится на участников. Для ритуала требуется заклинатель и еще 4 участников группы. Чтобы начать ритуал, все игроки должны щелкнуть по порталу правой кнопкой мыши и не двигаться до тех пор, пока ритуал не будет закончен.",
18541,,,
18542,,,
18543,,Заклинание обжигает противника и наносит дополнительный урон от огня каждые $t1 сек. в течение $d.,Нанесение урона от огня раз в $t1 сек.
18544,Уровень 1,"Увеличение на $s2% урона, наносимого заклинаниями, и на $s1% вероятности критического эффекта атакующих заклинаний.",
18545,,"Жало, снижающее силу и ловкость противника на $s1 ед. на $d.",Снижение силы и ловкости на $s1.
18546,,"Обездвиживание заклинателя, но увеличение скорости его атак на $s2% на $d.","Обездвиживание.
Скорость атак увеличена на $s2%."
18547,Уровень 2,"Увеличение на $s2% урона, наносимого заклинаниями, и на $s1% вероятности критического эффекта атакующих заклинаний.",
18548,Уровень 3,"Увеличение на $s2% урона, наносимого заклинаниями, и на $s1% вероятности критического эффекта атакующих заклинаний.",
18549,Уровень 4,"Увеличение на $s2% урона, наносимого заклинаниями, и на $s1% вероятности критического эффекта атакующих заклинаний.",
18550,Уровень 5,"Увеличение на $s1% урона, наносимого заклинаниями, и на $s1% вероятности критического эффекта атакующих заклинаний.",
18551,Уровень 1,Повышение максимального запаса маны на $s1%.,
18552,Уровень 2,Повышение максимального запаса маны на $s1%.,
18553,Уровень 3,Повышение максимального запаса маны на $s1%.,
18554,Уровень 4,Повышение максимального запаса маны на $s1%.,
18555,Уровень 5,Повышение максимального запаса маны на $s1%.,
18556,,,
18557,,Похищение $o1 ед. здоровья противника за $d. и передача его заклинателю.,Потеря $o1 ед. здоровья за $d.
18559,,Кирка демона для уничтожения кристалла демона.,
18560,,"Превращение ткани Скверны в луноткань может производиться только в лунном колодце, и лишь порой воды позволяют это.",
